date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,10SGJ_nlcd52_00,10SGJ,10S,52,2024,4.0,46.0,75
2015-10-01,10SDJ_nlcd71_00,10SDJ,10S,71,2024,5.0,21.0,79
2015-10-01,10SDJ_nlcd71_01,10SDJ,10S,71,2024,4.0,11.0,99
2015-10-01,10SEG_nlcd71_00,10SEG,10S,71,2024,5.0,12.0,91
2015-10-01,10SEG_nlcd71_01,10SEG,10S,71,2024,4.0,35.0,60
2015-10-01,10SEH_nlcd71_00,10SEH,10S,71,2024,5.0,40.0,95
2015-10-01,10SEH_nlcd71_01,10SEH,10S,71,2024,5.0,39.0,110
2015-10-01,10SEJ_nlcd71_00,10SEJ,10S,71,2024,4.0,2.0,98
2015-10-01,10SEJ_nlcd71_01,10SEJ,10S,71,2024,5.0,27.0,92
2015-10-01,10SFE_nlcd71_00,10SFE,10S,71,2024,5.0,8.0,110
2015-10-01,10SFE_nlcd71_01,10SFE,10S,71,2024,4.0,3.0,115
2015-10-01,10SFF_nlcd71_00,10SFF,10S,71,2024,4.0,22.0,104
2015-10-01,10SFF_nlcd71_01,10SFF,10S,71,2024,4.0,0.0,120
2015-10-01,10SFG_nlcd71_00,10SFG,10S,71,2024,6.0,8.0,112
2015-10-01,10SFG_nlcd71_01,10SFG,10S,71,2024,4.0,30.0,109
2015-10-01,10SFH_nlcd71_00,10SFH,10S,71,2024,6.0,36.0,94
2015-10-01,10SFH_nlcd71_01,10SFH,10S,71,2024,6.0,15.0,95
2015-10-01,10SFJ_nlcd71_00,10SFJ,10S,71,2024,4.0,23.0,94
2015-10-01,10SFJ_nlcd71_01,10SFJ,10S,71,2024,4.0,1.0,100
2015-10-01,10SGD_nlcd71_00,10SGD,10S,71,2024,6.0,27.0,113
2015-10-01,10SGE_nlcd71_00,10SGE,10S,71,2024,5.0,15.0,96
2015-10-01,10SGF_nlcd71_00,10SGF,10S,71,2024,4.0,10.0,120
2015-10-01,10SGG_nlcd71_00,10SGG,10S,71,2024,4.0,27.0,106
2015-10-01,10SGH_nlcd71_00,10SGH,10S,71,2024,5.0,63.0,92
2015-10-01,10SGJ_nlcd71_00,10SGJ,10S,71,2024,4.0,84.0,103
2015-10-01,10SDJ_nlcd81_00,10SDJ,10S,81,2024,5.0,84.0,84
2015-10-01,10SDJ_nlcd81_01,10SDJ,10S,81,2024,5.0,42.0,80
2015-10-01,10SEG_nlcd81_00,10SEG,10S,81,2024,5.0,55.0,77
2015-10-01,10SEG_nlcd81_01,10SEG,10S,81,2024,5.0,27.0,64
2015-10-01,10SEH_nlcd81_00,10SEH,10S,81,2024,6.0,58.0,95
2015-10-01,10SEH_nlcd81_01,10SEH,10S,81,2024,6.0,49.0,94
2015-10-01,10SEJ_nlcd81_00,10SEJ,10S,81,2024,6.0,32.0,84
