date,point_id,mgrs,nlcd,count,et,eto
2023-06-01,12R_nlcd42_02,12R,42,4.0,104.0,234
2023-06-01,12R_nlcd43_02,12R,43,5.0,192.0,239
2023-06-01,12R_nlcd52_02,12R,52,5.0,50.0,233
2023-06-01,12R_nlcd71_02,12R,71,4.0,23.0,254
2023-06-01,12R_nlcd81_02,12R,81,5.0,111.0,233
2023-06-01,12R_nlcd82_02,12R,82,6.0,150.0,242
2023-06-01,12R_nlcd90_02,12R,90,5.0,202.0,235
2023-06-01,12R_nlcd31_01,12R,31,4.0,10.0,225
2023-06-01,12R_nlcd41_01,12R,41,4.0,176.0,236
2023-06-01,12R_nlcd42_01,12R,42,5.0,76.0,232
2023-06-01,12R_nlcd43_01,12R,43,4.0,153.0,237
2023-06-01,12R_nlcd52_01,12R,52,4.0,61.0,225
2023-06-01,12R_nlcd71_01,12R,71,4.0,2.0,241
2023-06-01,12R_nlcd81_01,12R,81,5.0,188.0,247
2023-06-01,12R_nlcd82_01,12R,82,6.0,144.0,242
2023-06-01,12R_nlcd90_01,12R,90,4.0,100.0,249
2023-06-01,12R_nlcd31_00,12R,31,5.0,18.0,222
2023-06-01,12R_nlcd41_00,12R,41,5.0,194.0,237
2023-06-01,12R_nlcd42_00,12R,42,5.0,73.0,236
2023-06-01,12R_nlcd43_00,12R,43,4.0,52.0,216
2023-06-01,12R_nlcd52_00,12R,52,4.0,134.0,222
2023-06-01,12R_nlcd71_00,12R,71,5.0,9.0,241
2023-06-01,12R_nlcd81_00,12R,81,5.0,111.0,235
2023-06-01,12R_nlcd82_00,12R,82,6.0,169.0,243
2023-06-01,12R_nlcd90_00,12R,90,5.0,159.0,236
2023-07-01,12R_nlcd31_08,12R,31,5.0,54.0,232
2023-07-01,12R_nlcd41_08,12R,41,4.0,188.0,237
2023-07-01,12R_nlcd42_08,12R,42,5.0,118.0,225
2023-07-01,12R_nlcd43_08,12R,43,4.0,97.0,229
2023-07-01,12R_nlcd52_08,12R,52,5.0,77.0,243
2023-07-01,12R_nlcd71_08,12R,71,6.0,50.0,222
2023-07-01,12R_nlcd81_08,12R,81,5.0,152.0,218
2023-07-01,12R_nlcd82_08,12R,82,4.0,76.0,242
2023-07-01,12R_nlcd90_08,12R,90,5.0,162.0,218
2023-07-01,12R_nlcd31_07,12R,31,5.0,55.0,233
2023-07-01,12R_nlcd41_07,12R,41,4.0,144.0,226
2023-07-01,12R_nlcd42_07,12R,42,5.0,128.0,230
2023-07-01,12R_nlcd43_07,12R,43,4.0,83.0,222
2023-07-01,12R_nlcd52_07,12R,52,5.0,89.0,238
2023-07-01,12R_nlcd71_07,12R,71,5.0,29.0,211
2023-07-01,12R_nlcd81_07,12R,81,6.0,164.0,240
2023-07-01,12R_nlcd82_07,12R,82,6.0,91.0,252
2023-07-01,12R_nlcd90_07,12R,90,4.0,197.0,246
2023-07-01,12R_nlcd31_06,12R,31,5.0,55.0,233
2023-07-01,12R_nlcd41_06,12R,41,5.0,219.0,237
2023-07-01,12R_nlcd42_06,12R,42,5.0,97.0,222
2023-07-01,12R_nlcd43_06,12R,43,4.0,170.0,223
2023-07-01,12R_nlcd52_06,12R,52,5.0,37.0,247
2023-07-01,12R_nlcd71_06,12R,71,5.0,17.0,258
2023-07-01,12R_nlcd81_06,12R,81,5.0,142.0,223
2023-07-01,12R_nlcd82_06,12R,82,6.0,220.0,252
2023-07-01,12R_nlcd90_06,12R,90,4.0,166.0,217
2023-07-01,12R_nlcd31_05,12R,31,5.0,38.0,233
2023-07-01,12R_nlcd41_05,12R,41,4.0,199.0,236
2023-07-01,12R_nlcd42_05,12R,42,5.0,118.0,220
2023-07-01,12R_nlcd43_05,12R,43,4.0,138.0,235
2023-07-01,12R_nlcd52_05,12R,52,4.0,67.0,252
2023-07-01,12R_nlcd71_05,12R,71,5.0,29.0,211
2023-07-01,12R_nlcd81_05,12R,81,5.0,130.0,233
2023-07-01,12R_nlcd82_05,12R,82,6.0,196.0,251
2023-07-01,12R_nlcd90_05,12R,90,4.0,162.0,247
2023-07-01,12R_nlcd31_04,12R,31,4.0,61.0,235
2023-07-01,12R_nlcd41_04,12R,41,5.0,198.0,239
2023-07-01,12R_nlcd42_04,12R,42,4.0,76.0,232
2023-07-01,12R_nlcd43_04,12R,43,5.0,159.0,227
2023-07-01,12R_nlcd52_04,12R,52,5.0,78.0,240
2023-07-01,12R_nlcd71_04,12R,71,6.0,62.0,249
2023-07-01,12R_nlcd81_04,12R,81,5.0,145.0,248
2023-07-01,12R_nlcd82_04,12R,82,6.0,199.0,245
2023-07-01,12R_nlcd90_04,12R,90,4.0,188.0,238
2023-07-01,12R_nlcd31_03,12R,31,4.0,55.0,235
2023-07-01,12R_nlcd41_03,12R,41,5.0,219.0,237
2023-07-01,12R_nlcd42_03,12R,42,5.0,122.0,219
2023-07-01,12R_nlcd43_03,12R,43,4.0,108.0,221
2023-07-01,12R_nlcd52_03,12R,52,4.0,56.0,239
2023-07-01,12R_nlcd71_03,12R,71,5.0,31.0,245
2023-07-01,12R_nlcd81_03,12R,81,6.0,206.0,237
2023-07-01,12R_nlcd82_03,12R,82,6.0,202.0,251
2023-07-01,12R_nlcd90_03,12R,90,5.0,105.0,232
2023-07-01,12R_nlcd31_02,12R,31,5.0,38.0,236
2023-07-01,12R_nlcd41_02,12R,41,6.0,218.0,238
2023-07-01,12R_nlcd42_02,12R,42,5.0,115.0,240
2023-07-01,12R_nlcd43_02,12R,43,5.0,197.0,247
2023-07-01,12R_nlcd52_02,12R,52,5.0,62.0,240
2023-07-01,12R_nlcd71_02,12R,71,5.0,27.0,256
2023-07-01,12R_nlcd81_02,12R,81,4.0,123.0,236
2023-07-01,12R_nlcd82_02,12R,82,6.0,215.0,253
2023-07-01,12R_nlcd90_02,12R,90,4.0,173.0,238
2023-07-01,12R_nlcd31_01,12R,31,5.0,34.0,232
2023-07-01,12R_nlcd41_01,12R,41,6.0,173.0,239
2023-07-01,12R_nlcd42_01,12R,42,4.0,82.0,239
2023-07-01,12R_nlcd43_01,12R,43,4.0,145.0,240
2023-07-01,12R_nlcd52_01,12R,52,4.0,71.0,231
2023-07-01,12R_nlcd71_01,12R,71,5.0,14.0,252
2023-07-01,12R_nlcd81_01,12R,81,5.0,202.0,249
2023-07-01,12R_nlcd82_01,12R,82,6.0,169.0,252
2023-07-01,12R_nlcd90_01,12R,90,5.0,124.0,245
2023-07-01,12R_nlcd31_00,12R,31,5.0,33.0,222
2023-07-01,12R_nlcd41_00,12R,41,6.0,184.0,241
2023-07-01,12R_nlcd42_00,12R,42,5.0,86.0,240
2023-07-01,12R_nlcd43_00,12R,43,4.0,73.0,222
2023-07-01,12R_nlcd52_00,12R,52,4.0,124.0,227
2023-07-01,12R_nlcd71_00,12R,71,4.0,4.0,252
2023-07-01,12R_nlcd81_00,12R,81,5.0,119.0,237
2023-07-01,12R_nlcd82_00,12R,82,6.0,242.0,253
2023-07-01,12R_nlcd90_00,12R,90,5.0,162.0,238
2023-08-01,12R_nlcd31_08,12R,31,5.0,48.0,188
2023-08-01,12R_nlcd41_08,12R,41,4.0,176.0,195
2023-08-01,12R_nlcd42_08,12R,42,4.0,106.0,184
2023-08-01,12R_nlcd43_08,12R,43,4.0,87.0,188
2023-08-01,12R_nlcd52_08,12R,52,5.0,70.0,195
2023-08-01,12R_nlcd71_08,12R,71,6.0,65.0,174
2023-08-01,12R_nlcd81_08,12R,81,4.0,131.0,178
2023-08-01,12R_nlcd82_08,12R,82,6.0,42.0,194
2023-08-01,12R_nlcd90_08,12R,90,5.0,130.0,175
2023-08-01,12R_nlcd31_07,12R,31,5.0,63.0,189
2023-08-01,12R_nlcd41_07,12R,41,4.0,142.0,182
2023-08-01,12R_nlcd42_07,12R,42,4.0,117.0,182
2023-08-01,12R_nlcd43_07,12R,43,5.0,93.0,180
2023-08-01,12R_nlcd52_07,12R,52,4.0,67.0,192
2023-08-01,12R_nlcd71_07,12R,71,6.0,56.0,172
2023-08-01,12R_nlcd81_07,12R,81,6.0,152.0,198
2023-08-01,12R_nlcd82_07,12R,82,6.0,77.0,209
2023-08-01,12R_nlcd90_07,12R,90,5.0,181.0,197
2023-08-01,12R_nlcd31_06,12R,31,5.0,63.0,189
2023-08-01,12R_nlcd41_06,12R,41,5.0,196.0,195
2023-08-01,12R_nlcd42_06,12R,42,5.0,86.0,183
2023-08-01,12R_nlcd43_06,12R,43,5.0,163.0,183
2023-08-01,12R_nlcd52_06,12R,52,4.0,38.0,198
2023-08-01,12R_nlcd71_06,12R,71,6.0,8.0,205
2023-08-01,12R_nlcd81_06,12R,81,5.0,113.0,181
2023-08-01,12R_nlcd82_06,12R,82,5.0,181.0,209
2023-08-01,12R_nlcd90_06,12R,90,5.0,150.0,176
2023-08-01,12R_nlcd31_05,12R,31,5.0,42.0,189
2023-08-01,12R_nlcd41_05,12R,41,4.0,172.0,195
2023-08-01,12R_nlcd42_05,12R,42,5.0,106.0,176
2023-08-01,12R_nlcd43_05,12R,43,5.0,97.0,191
2023-08-01,12R_nlcd52_05,12R,52,5.0,51.0,202
2023-08-01,12R_nlcd71_05,12R,71,5.0,27.0,172
2023-08-01,12R_nlcd81_05,12R,81,5.0,107.0,189
2023-08-01,12R_nlcd82_05,12R,82,5.0,194.0,201
2023-08-01,12R_nlcd90_05,12R,90,4.0,140.0,197
2023-08-01,12R_nlcd31_04,12R,31,5.0,70.0,191
2023-08-01,12R_nlcd41_04,12R,41,5.0,187.0,198
2023-08-01,12R_nlcd42_04,12R,42,5.0,72.0,187
2023-08-01,12R_nlcd43_04,12R,43,4.0,136.0,186
2023-08-01,12R_nlcd52_04,12R,52,5.0,66.0,199
2023-08-01,12R_nlcd71_04,12R,71,5.0,54.0,199
2023-08-01,12R_nlcd81_04,12R,81,4.0,105.0,198
2023-08-01,12R_nlcd82_04,12R,82,5.0,219.0,197
2023-08-01,12R_nlcd90_04,12R,90,5.0,184.0,196
2023-08-01,12R_nlcd31_03,12R,31,5.0,32.0,191
2023-08-01,12R_nlcd41_03,12R,41,5.0,196.0,195
2023-08-01,12R_nlcd42_03,12R,42,4.0,106.0,176
2023-08-01,12R_nlcd43_03,12R,43,4.0,111.0,174
2023-08-01,12R_nlcd52_03,12R,52,4.0,75.0,194
2023-08-01,12R_nlcd71_03,12R,71,4.0,39.0,203
2023-08-01,12R_nlcd81_03,12R,81,6.0,192.0,195
2023-08-01,12R_nlcd82_03,12R,82,6.0,191.0,201
2023-08-01,12R_nlcd90_03,12R,90,4.0,98.0,190
2023-08-01,12R_nlcd31_02,12R,31,4.0,11.0,191
2023-08-01,12R_nlcd41_02,12R,41,6.0,195.0,197
2023-08-01,12R_nlcd42_02,12R,42,5.0,102.0,192
2023-08-01,12R_nlcd43_02,12R,43,4.0,172.0,198
2023-08-01,12R_nlcd52_02,12R,52,5.0,46.0,195
2023-08-01,12R_nlcd71_02,12R,71,5.0,40.0,205
2023-08-01,12R_nlcd81_02,12R,81,5.0,124.0,195
2023-08-01,12R_nlcd82_02,12R,82,6.0,178.0,209
2023-08-01,12R_nlcd90_02,12R,90,5.0,176.0,197
2023-08-01,12R_nlcd31_01,12R,31,5.0,53.0,189
2023-08-01,12R_nlcd41_01,12R,41,6.0,158.0,198
2023-08-01,12R_nlcd42_01,12R,42,4.0,91.0,191
2023-08-01,12R_nlcd43_01,12R,43,4.0,137.0,198
2023-08-01,12R_nlcd52_01,12R,52,4.0,85.0,189
2023-08-01,12R_nlcd71_01,12R,71,5.0,23.0,208
2023-08-01,12R_nlcd81_01,12R,81,5.0,162.0,199
2023-08-01,12R_nlcd82_01,12R,82,4.0,148.0,209
2023-08-01,12R_nlcd90_01,12R,90,4.0,108.0,198
2023-08-01,12R_nlcd31_00,12R,31,5.0,41.0,183
2023-08-01,12R_nlcd41_00,12R,41,6.0,167.0,198
2023-08-01,12R_nlcd42_00,12R,42,4.0,77.0,193
2023-08-01,12R_nlcd43_00,12R,43,5.0,67.0,180
2023-08-01,12R_nlcd52_00,12R,52,5.0,134.0,186
2023-08-01,12R_nlcd71_00,12R,71,5.0,18.0,208
2023-08-01,12R_nlcd81_00,12R,81,5.0,129.0,197
2023-08-01,12R_nlcd82_00,12R,82,6.0,214.0,209
2023-08-01,12R_nlcd90_00,12R,90,5.0,154.0,197
2023-09-01,12R_nlcd31_08,12R,31,5.0,48.0,171
2023-09-01,12R_nlcd41_08,12R,41,5.0,168.0,187
2023-09-01,12R_nlcd42_08,12R,42,5.0,88.0,169
2023-09-01,12R_nlcd43_08,12R,43,4.0,91.0,180
2023-09-01,12R_nlcd52_08,12R,52,4.0,57.0,178
2023-09-01,12R_nlcd71_08,12R,71,5.0,46.0,175
2023-09-01,12R_nlcd81_08,12R,81,4.0,92.0,168
2023-09-01,12R_nlcd82_08,12R,82,6.0,120.0,180
2023-09-01,12R_nlcd90_08,12R,90,4.0,77.0,173
2023-09-01,12R_nlcd31_07,12R,31,4.0,26.0,172
2023-09-01,12R_nlcd41_07,12R,41,4.0,130.0,177
2023-09-01,12R_nlcd42_07,12R,42,5.0,94.0,165
2023-09-01,12R_nlcd43_07,12R,43,4.0,72.0,175
2023-09-01,12R_nlcd52_07,12R,52,4.0,60.0,182
2023-09-01,12R_nlcd71_07,12R,71,5.0,29.0,159
2023-09-01,12R_nlcd81_07,12R,81,6.0,143.0,187
2023-09-01,12R_nlcd82_07,12R,82,5.0,50.0,178
2023-09-01,12R_nlcd90_07,12R,90,4.0,153.0,181
2023-09-01,12R_nlcd31_06,12R,31,4.0,26.0,172
2023-09-01,12R_nlcd41_06,12R,41,4.0,152.0,187
2023-09-01,12R_nlcd42_06,12R,42,4.0,93.0,167
2023-09-01,12R_nlcd43_06,12R,43,4.0,136.0,167
2023-09-01,12R_nlcd52_06,12R,52,4.0,33.0,183
2023-09-01,12R_nlcd71_06,12R,71,6.0,42.0,183
2023-09-01,12R_nlcd81_06,12R,81,5.0,99.0,164
2023-09-01,12R_nlcd82_06,12R,82,6.0,121.0,178
2023-09-01,12R_nlcd90_06,12R,90,5.0,139.0,167
2023-09-01,12R_nlcd31_05,12R,31,5.0,33.0,172
2023-09-01,12R_nlcd41_05,12R,41,5.0,180.0,188
2023-09-01,12R_nlcd42_05,12R,42,4.0,89.0,174
2023-09-01,12R_nlcd43_05,12R,43,5.0,96.0,176
2023-09-01,12R_nlcd52_05,12R,52,5.0,59.0,184
2023-09-01,12R_nlcd71_05,12R,71,6.0,28.0,160
2023-09-01,12R_nlcd81_05,12R,81,4.0,107.0,174
2023-09-01,12R_nlcd82_05,12R,82,6.0,142.0,185
2023-09-01,12R_nlcd90_05,12R,90,4.0,129.0,180
2023-09-01,12R_nlcd31_04,12R,31,5.0,31.0,174
2023-09-01,12R_nlcd41_04,12R,41,5.0,168.0,187
2023-09-01,12R_nlcd42_04,12R,42,5.0,59.0,170
2023-09-01,12R_nlcd43_04,12R,43,4.0,117.0,170
2023-09-01,12R_nlcd52_04,12R,52,5.0,69.0,166
2023-09-01,12R_nlcd71_04,12R,71,6.0,55.0,176
2023-09-01,12R_nlcd81_04,12R,81,5.0,93.0,177
2023-09-01,12R_nlcd82_04,12R,82,5.0,169.0,181
2023-09-01,12R_nlcd90_04,12R,90,4.0,155.0,188
2023-09-01,12R_nlcd31_03,12R,31,5.0,23.0,174
2023-09-01,12R_nlcd41_03,12R,41,4.0,152.0,187
2023-09-01,12R_nlcd42_03,12R,42,5.0,100.0,170
2023-09-01,12R_nlcd43_03,12R,43,4.0,83.0,172
2023-09-01,12R_nlcd52_03,12R,52,4.0,63.0,184
2023-09-01,12R_nlcd71_03,12R,71,5.0,24.0,171
2023-09-01,12R_nlcd81_03,12R,81,5.0,174.0,187
2023-09-01,12R_nlcd82_03,12R,82,6.0,155.0,185
2023-09-01,12R_nlcd90_03,12R,90,5.0,78.0,181
2023-09-01,12R_nlcd31_02,12R,31,4.0,4.0,174
2023-09-01,12R_nlcd41_02,12R,41,6.0,175.0,187
2023-09-01,12R_nlcd42_02,12R,42,4.0,88.0,170
2023-09-01,12R_nlcd43_02,12R,43,5.0,168.0,182
2023-09-01,12R_nlcd52_02,12R,52,5.0,54.0,178
2023-09-01,12R_nlcd71_02,12R,71,5.0,35.0,182
2023-09-01,12R_nlcd81_02,12R,81,5.0,88.0,188
2023-09-01,12R_nlcd82_02,12R,82,5.0,104.0,179
2023-09-01,12R_nlcd90_02,12R,90,4.0,143.0,188
2023-09-01,12R_nlcd31_01,12R,31,4.0,37.0,172
2023-09-01,12R_nlcd41_01,12R,41,6.0,149.0,187
2023-09-01,12R_nlcd42_01,12R,42,4.0,68.0,170
2023-09-01,12R_nlcd43_01,12R,43,4.0,134.0,188
2023-09-01,12R_nlcd52_01,12R,52,5.0,76.0,172
2023-09-01,12R_nlcd71_01,12R,71,4.0,14.0,178
2023-09-01,12R_nlcd81_01,12R,81,4.0,128.0,176
2023-09-01,12R_nlcd82_01,12R,82,6.0,90.0,178
2023-09-01,12R_nlcd90_01,12R,90,4.0,103.0,180
2023-09-01,12R_nlcd31_00,12R,31,5.0,24.0,164
2023-09-01,12R_nlcd41_00,12R,41,5.0,169.0,188
2023-09-01,12R_nlcd42_00,12R,42,4.0,56.0,170
2023-09-01,12R_nlcd43_00,12R,43,4.0,54.0,169
2023-09-01,12R_nlcd52_00,12R,52,5.0,113.0,175
2023-09-01,12R_nlcd71_00,12R,71,4.0,29.0,178
2023-09-01,12R_nlcd81_00,12R,81,5.0,104.0,187
2023-09-01,12R_nlcd82_00,12R,82,5.0,129.0,179
2023-09-01,12R_nlcd90_00,12R,90,5.0,154.0,187
2023-10-01,12R_nlcd31_08,12R,31,5.0,34.0,133
2023-10-01,12R_nlcd41_08,12R,41,5.0,122.0,136
2023-10-01,12R_nlcd42_08,12R,42,5.0,70.0,128
2023-10-01,12R_nlcd43_08,12R,43,5.0,65.0,129
2023-10-01,12R_nlcd52_08,12R,52,5.0,51.0,139
2023-10-01,12R_nlcd71_08,12R,71,5.0,23.0,131
2023-10-01,12R_nlcd81_08,12R,81,5.0,60.0,126
2023-10-01,12R_nlcd82_08,12R,82,5.0,107.0,140
2023-10-01,12R_nlcd90_08,12R,90,5.0,37.0,126
2023-10-01,12R_nlcd31_07,12R,31,4.0,14.0,133
2023-10-01,12R_nlcd41_07,12R,41,4.0,85.0,130
2023-10-01,12R_nlcd42_07,12R,42,5.0,65.0,136
2023-10-01,12R_nlcd43_07,12R,43,5.0,49.0,125
2023-10-01,12R_nlcd52_07,12R,52,5.0,29.0,134
2023-10-01,12R_nlcd71_07,12R,71,5.0,12.0,118
2023-10-01,12R_nlcd81_07,12R,81,6.0,89.0,141
2023-10-01,12R_nlcd82_07,12R,82,6.0,27.0,139
2023-10-01,12R_nlcd90_07,12R,90,4.0,123.0,141
2023-10-01,12R_nlcd31_06,12R,31,4.0,14.0,133
2023-10-01,12R_nlcd41_06,12R,41,4.0,105.0,136
2023-10-01,12R_nlcd42_06,12R,42,5.0,60.0,125
2023-10-01,12R_nlcd43_06,12R,43,4.0,99.0,127
2023-10-01,12R_nlcd52_06,12R,52,5.0,17.0,143
2023-10-01,12R_nlcd71_06,12R,71,6.0,13.0,152
2023-10-01,12R_nlcd81_06,12R,81,4.0,68.0,124
2023-10-01,12R_nlcd82_06,12R,82,5.0,48.0,140
2023-10-01,12R_nlcd90_06,12R,90,5.0,92.0,125
2023-10-01,12R_nlcd31_05,12R,31,5.0,36.0,133
2023-10-01,12R_nlcd41_05,12R,41,5.0,126.0,136
2023-10-01,12R_nlcd42_05,12R,42,5.0,63.0,125
2023-10-01,12R_nlcd43_05,12R,43,4.0,67.0,134
2023-10-01,12R_nlcd52_05,12R,52,5.0,40.0,155
2023-10-01,12R_nlcd71_05,12R,71,4.0,17.0,118
2023-10-01,12R_nlcd81_05,12R,81,4.0,87.0,133
2023-10-01,12R_nlcd82_05,12R,82,6.0,64.0,145
2023-10-01,12R_nlcd90_05,12R,90,5.0,106.0,140
2023-10-01,12R_nlcd31_04,12R,31,4.0,51.0,136
2023-10-01,12R_nlcd41_04,12R,41,5.0,120.0,141
2023-10-01,12R_nlcd42_04,12R,42,4.0,55.0,131
2023-10-01,12R_nlcd43_04,12R,43,4.0,88.0,129
2023-10-01,12R_nlcd52_04,12R,52,5.0,48.0,129
2023-10-01,12R_nlcd71_04,12R,71,5.0,45.0,146
2023-10-01,12R_nlcd81_04,12R,81,4.0,75.0,148
2023-10-01,12R_nlcd82_04,12R,82,5.0,59.0,143
2023-10-01,12R_nlcd90_04,12R,90,5.0,123.0,138
2023-10-01,12R_nlcd31_03,12R,31,4.0,24.0,136
2023-10-01,12R_nlcd41_03,12R,41,4.0,105.0,136
2023-10-01,12R_nlcd42_03,12R,42,5.0,71.0,128
2023-10-01,12R_nlcd43_03,12R,43,4.0,58.0,130
2023-10-01,12R_nlcd52_03,12R,52,5.0,30.0,135
2023-10-01,12R_nlcd71_03,12R,71,4.0,17.0,134
2023-10-01,12R_nlcd81_03,12R,81,4.0,123.0,136
2023-10-01,12R_nlcd82_03,12R,82,6.0,74.0,146
2023-10-01,12R_nlcd90_03,12R,90,5.0,58.0,130
2023-10-01,12R_nlcd31_02,12R,31,4.0,11.0,136
2023-10-01,12R_nlcd41_02,12R,41,4.0,145.0,140
2023-10-01,12R_nlcd42_02,12R,42,5.0,58.0,141
2023-10-01,12R_nlcd43_02,12R,43,4.0,136.0,142
2023-10-01,12R_nlcd52_02,12R,52,4.0,46.0,136
2023-10-01,12R_nlcd71_02,12R,71,4.0,25.0,151
2023-10-01,12R_nlcd81_02,12R,81,5.0,61.0,135
2023-10-01,12R_nlcd82_02,12R,82,4.0,41.0,141
2023-10-01,12R_nlcd90_02,12R,90,4.0,100.0,138
2023-10-01,12R_nlcd31_01,12R,31,5.0,44.0,133
2023-10-01,12R_nlcd41_01,12R,41,6.0,101.0,141
2023-10-01,12R_nlcd42_01,12R,42,4.0,59.0,140
2023-10-01,12R_nlcd43_01,12R,43,5.0,108.0,142
2023-10-01,12R_nlcd52_01,12R,52,4.0,57.0,131
2023-10-01,12R_nlcd71_01,12R,71,5.0,9.0,141
2023-10-01,12R_nlcd81_01,12R,81,5.0,78.0,146
2023-10-01,12R_nlcd82_01,12R,82,5.0,38.0,140
2023-10-01,12R_nlcd90_01,12R,90,5.0,65.0,148
2023-10-01,12R_nlcd31_00,12R,31,5.0,20.0,126
2023-10-01,12R_nlcd41_00,12R,41,4.0,133.0,142
2023-10-01,12R_nlcd42_00,12R,42,4.0,63.0,140
2023-10-01,12R_nlcd43_00,12R,43,4.0,36.0,130
2023-10-01,12R_nlcd52_00,12R,52,4.0,79.0,128
2023-10-01,12R_nlcd71_00,12R,71,5.0,9.0,141
2023-10-01,12R_nlcd81_00,12R,81,5.0,83.0,139
2023-10-01,12R_nlcd82_00,12R,82,6.0,45.0,141
2023-10-01,12R_nlcd90_00,12R,90,5.0,109.0,140
2023-11-01,12R_nlcd31_08,12R,31,4.0,10.0,84
2023-11-01,12R_nlcd41_08,12R,41,5.0,67.0,89
2023-11-01,12R_nlcd42_08,12R,42,5.0,31.0,79
2023-11-01,12R_nlcd43_08,12R,43,4.0,42.0,82
2023-11-01,12R_nlcd52_08,12R,52,5.0,19.0,89
2023-11-01,12R_nlcd71_08,12R,71,6.0,14.0,84
2023-11-01,12R_nlcd81_08,12R,81,4.0,40.0,78
2023-11-01,12R_nlcd82_08,12R,82,5.0,75.0,88
2023-11-01,12R_nlcd90_08,12R,90,5.0,14.0,78
2023-11-01,12R_nlcd31_07,12R,31,4.0,10.0,84
2023-11-01,12R_nlcd41_07,12R,41,5.0,48.0,84
2023-11-01,12R_nlcd42_07,12R,42,5.0,34.0,87
2023-11-01,12R_nlcd43_07,12R,43,4.0,33.0,77
2023-11-01,12R_nlcd52_07,12R,52,5.0,17.0,86
2023-11-01,12R_nlcd71_07,12R,71,6.0,11.0,72
2023-11-01,12R_nlcd81_07,12R,81,6.0,30.0,90
2023-11-01,12R_nlcd82_07,12R,82,6.0,26.0,87
2023-11-01,12R_nlcd90_07,12R,90,4.0,76.0,90
2023-11-01,12R_nlcd31_06,12R,31,4.0,10.0,84
2023-11-01,12R_nlcd41_06,12R,41,5.0,65.0,89
2023-11-01,12R_nlcd42_06,12R,42,5.0,34.0,77
2023-11-01,12R_nlcd43_06,12R,43,5.0,55.0,79
2023-11-01,12R_nlcd52_06,12R,52,4.0,5.0,88
2023-11-01,12R_nlcd71_06,12R,71,6.0,15.0,100
2023-11-01,12R_nlcd81_06,12R,81,4.0,42.0,77
2023-11-01,12R_nlcd82_06,12R,82,5.0,43.0,88
2023-11-01,12R_nlcd90_06,12R,90,5.0,44.0,77
2023-11-01,12R_nlcd31_05,12R,31,4.0,23.0,84
2023-11-01,12R_nlcd41_05,12R,41,5.0,60.0,90
2023-11-01,12R_nlcd42_05,12R,42,5.0,31.0,76
2023-11-01,12R_nlcd43_05,12R,43,5.0,31.0,84
2023-11-01,12R_nlcd52_05,12R,52,5.0,19.0,100
2023-11-01,12R_nlcd71_05,12R,71,6.0,11.0,73
2023-11-01,12R_nlcd81_05,12R,81,4.0,50.0,83
2023-11-01,12R_nlcd82_05,12R,82,6.0,47.0,88
2023-11-01,12R_nlcd90_05,12R,90,4.0,57.0,88
2023-11-01,12R_nlcd31_04,12R,31,5.0,19.0,86
2023-11-01,12R_nlcd41_04,12R,41,5.0,68.0,89
2023-11-01,12R_nlcd42_04,12R,42,5.0,20.0,83
2023-11-01,12R_nlcd43_04,12R,43,4.0,54.0,80
2023-11-01,12R_nlcd52_04,12R,52,4.0,21.0,81
2023-11-01,12R_nlcd71_04,12R,71,6.0,35.0,95
2023-11-01,12R_nlcd81_04,12R,81,4.0,41.0,96
2023-11-01,12R_nlcd82_04,12R,82,5.0,35.0,91
2023-11-01,12R_nlcd90_04,12R,90,5.0,67.0,90
2023-11-01,12R_nlcd31_03,12R,31,5.0,14.0,86
2023-11-01,12R_nlcd41_03,12R,41,5.0,65.0,89
2023-11-01,12R_nlcd42_03,12R,42,5.0,36.0,78
2023-11-01,12R_nlcd43_03,12R,43,4.0,35.0,80
2023-11-01,12R_nlcd52_03,12R,52,4.0,25.0,87
2023-11-01,12R_nlcd71_03,12R,71,4.0,15.0,83
2023-11-01,12R_nlcd81_03,12R,81,4.0,68.0,89
2023-11-01,12R_nlcd82_03,12R,82,4.0,33.0,88
2023-11-01,12R_nlcd90_03,12R,90,5.0,28.0,83
2023-11-01,12R_nlcd31_02,12R,31,4.0,7.0,86
2023-11-01,12R_nlcd41_02,12R,41,6.0,69.0,89
2023-11-01,12R_nlcd42_02,12R,42,4.0,46.0,90
2023-11-01,12R_nlcd43_02,12R,43,5.0,54.0,90
2023-11-01,12R_nlcd52_02,12R,52,5.0,17.0,86
2023-11-01,12R_nlcd71_02,12R,71,4.0,26.0,100
2023-11-01,12R_nlcd81_02,12R,81,5.0,33.0,90
2023-11-01,12R_nlcd82_02,12R,82,5.0,42.0,88
2023-11-01,12R_nlcd90_02,12R,90,4.0,52.0,90
2023-11-01,12R_nlcd31_01,12R,31,4.0,19.0,84
2023-11-01,12R_nlcd41_01,12R,41,4.0,70.0,89
2023-11-01,12R_nlcd42_01,12R,42,5.0,24.0,91
2023-11-01,12R_nlcd43_01,12R,43,5.0,57.0,90
2023-11-01,12R_nlcd52_01,12R,52,4.0,25.0,82
2023-11-01,12R_nlcd71_01,12R,71,4.0,16.0,88
2023-11-01,12R_nlcd81_01,12R,81,5.0,44.0,96
2023-11-01,12R_nlcd82_01,12R,82,6.0,33.0,87
2023-11-01,12R_nlcd90_01,12R,90,4.0,45.0,94
2023-11-01,12R_nlcd31_00,12R,31,4.0,8.0,78
2023-11-01,12R_nlcd41_00,12R,41,4.0,76.0,90
