date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-11-01,11UPP_nlcd24_00,11UPP,11U,24,2024,3.0,4.0,18
2015-11-01,11UPP_nlcd24_01,11UPP,11U,24,2024,4.0,2.0,13
2015-11-01,11ULP_nlcd31_00,11ULP,11U,31,2024,,,12
2015-11-01,11ULP_nlcd31_01,11ULP,11U,31,2024,,,18
2015-11-01,11UMP_nlcd31_00,11UMP,11U,31,2024,4.0,8.0,15
2015-11-01,11UMP_nlcd31_01,11UMP,11U,31,2024,4.0,6.0,14
2015-11-01,11UNP_nlcd31_00,11UNP,11U,31,2024,,,14
2015-11-01,11UNP_nlcd31_01,11UNP,11U,31,2024,,,13
2015-11-01,11UPP_nlcd31_00,11UPP,11U,31,2024,3.0,10.0,18
2015-11-01,11UPP_nlcd31_01,11UPP,11U,31,2024,,,17
2015-11-01,11ULP_nlcd41_00,11ULP,11U,41,2024,,,16
2015-11-01,11ULP_nlcd41_01,11ULP,11U,41,2024,,,16
2015-11-01,11UMP_nlcd41_00,11UMP,11U,41,2024,4.0,8.0,12
2015-11-01,11UMP_nlcd41_01,11UMP,11U,41,2024,,,11
2015-11-01,11UNP_nlcd41_00,11UNP,11U,41,2024,,,20
2015-11-01,11UNP_nlcd41_01,11UNP,11U,41,2024,4.0,9.0,20
2015-11-01,11UPP_nlcd41_00,11UPP,11U,41,2024,5.0,14.0,21
2015-11-01,11UPP_nlcd41_01,11UPP,11U,41,2024,,,17
2015-11-01,11ULP_nlcd42_00,11ULP,11U,42,2024,,,20
2015-11-01,11ULP_nlcd42_01,11ULP,11U,42,2024,,,19
2015-11-01,11UMP_nlcd42_00,11UMP,11U,42,2024,4.0,16.0,13
2015-11-01,11UMP_nlcd42_01,11UMP,11U,42,2024,5.0,9.0,15
2015-11-01,11UNP_nlcd42_00,11UNP,11U,42,2024,,,13
2015-11-01,11UNP_nlcd42_01,11UNP,11U,42,2024,3.0,10.0,17
2015-11-01,11UPP_nlcd42_00,11UPP,11U,42,2024,,,19
2015-11-01,11UPP_nlcd42_01,11UPP,11U,42,2024,,,19
2015-11-01,11ULP_nlcd43_00,11ULP,11U,43,2024,,,16
2015-11-01,11ULP_nlcd43_01,11ULP,11U,43,2024,,,19
2015-11-01,11UMP_nlcd43_00,11UMP,11U,43,2024,,,14
2015-11-01,11UMP_nlcd43_01,11UMP,11U,43,2024,,,13
2015-11-01,11UNP_nlcd43_00,11UNP,11U,43,2024,,,15
2015-11-01,11UNP_nlcd43_01,11UNP,11U,43,2024,5.0,5.0,16
2015-11-01,11UPP_nlcd43_00,11UPP,11U,43,2024,,,17
2015-11-01,11UPP_nlcd43_01,11UPP,11U,43,2024,5.0,9.0,17
2015-11-01,11ULP_nlcd52_00,11ULP,11U,52,2024,,,19
2015-11-01,11ULP_nlcd52_01,11ULP,11U,52,2024,,,17
2015-11-01,11UMP_nlcd52_00,11UMP,11U,52,2024,,,13
2015-11-01,11UMP_nlcd52_01,11UMP,11U,52,2024,5.0,10.0,13
2015-11-01,11UNP_nlcd52_00,11UNP,11U,52,2024,4.0,5.0,17
2015-11-01,11UNP_nlcd52_01,11UNP,11U,52,2024,,,14
2015-11-01,11UPP_nlcd52_00,11UPP,11U,52,2024,4.0,14.0,16
2015-11-01,11UPP_nlcd52_01,11UPP,11U,52,2024,,,17
2015-11-01,11ULP_nlcd71_00,11ULP,11U,71,2024,,,17
2015-11-01,11ULP_nlcd71_01,11ULP,11U,71,2024,,,17
2015-11-01,11UMP_nlcd71_00,11UMP,11U,71,2024,,,16
2015-11-01,11UMP_nlcd71_01,11UMP,11U,71,2024,,,13
2015-11-01,11UNP_nlcd71_00,11UNP,11U,71,2024,,,18
2015-11-01,11UNP_nlcd71_01,11UNP,11U,71,2024,3.0,8.0,13
2015-11-01,11UPP_nlcd71_00,11UPP,11U,71,2024,4.0,8.0,16
2015-11-01,11UPP_nlcd71_01,11UPP,11U,71,2024,,,15
2015-11-01,11ULP_nlcd81_00,11ULP,11U,81,2024,,,20
2015-11-01,11ULP_nlcd81_01,11ULP,11U,81,2024,,,20
2015-11-01,11UMP_nlcd81_00,11UMP,11U,81,2024,6.0,9.0,16
2015-11-01,11UMP_nlcd81_01,11UMP,11U,81,2024,,,14
2015-11-01,11UNP_nlcd81_00,11UNP,11U,81,2024,,,15
2015-11-01,11UNP_nlcd81_01,11UNP,11U,81,2024,5.0,8.0,17
2015-11-01,11UPP_nlcd81_00,11UPP,11U,81,2024,5.0,6.0,21
2015-11-01,11UPP_nlcd81_01,11UPP,11U,81,2024,5.0,7.0,18
2015-11-01,11ULP_nlcd82_00,11ULP,11U,82,2024,4.0,17.0,19
2015-11-01,11ULP_nlcd82_01,11ULP,11U,82,2024,,,20
2015-11-01,11UMP_nlcd82_00,11UMP,11U,82,2024,6.0,9.0,13
2015-11-01,11UMP_nlcd82_01,11UMP,11U,82,2024,4.0,14.0,13
2015-11-01,11UNP_nlcd82_00,11UNP,11U,82,2024,4.0,8.0,17
2015-11-01,11UNP_nlcd82_01,11UNP,11U,82,2024,4.0,6.0,16
2015-11-01,11UPP_nlcd82_00,11UPP,11U,82,2024,4.0,12.0,19
2015-11-01,11UPP_nlcd82_01,11UPP,11U,82,2024,6.0,16.0,20
2015-11-01,11ULP_nlcd90_00,11ULP,11U,90,2024,,,23
2015-11-01,11ULP_nlcd90_01,11ULP,11U,90,2024,,,22
2015-11-01,11UMP_nlcd90_00,11UMP,11U,90,2024,,,13
2015-11-01,11UMP_nlcd90_01,11UMP,11U,90,2024,,,14
2015-11-01,11UNP_nlcd90_00,11UNP,11U,90,2024,3.0,11.0,18
2015-11-01,11UNP_nlcd90_01,11UNP,11U,90,2024,5.0,12.0,15
2015-11-01,11UPP_nlcd90_00,11UPP,11U,90,2024,5.0,18.0,21
2015-11-01,11UPP_nlcd90_01,11UPP,11U,90,2024,,,17
2015-11-01,11ULP_nlcd95_00,11ULP,11U,95,2024,4.0,10.0,25
2015-11-01,11ULP_nlcd95_01,11ULP,11U,95,2024,,,22
2015-11-01,11UMP_nlcd95_00,11UMP,11U,95,2024,,,13
2015-11-01,11UMP_nlcd95_01,11UMP,11U,95,2024,,,13
2015-11-01,11UNP_nlcd95_00,11UNP,11U,95,2024,4.0,11.0,13
2015-11-01,11UNP_nlcd95_01,11UNP,11U,95,2024,5.0,8.0,14
2015-11-01,11UPP_nlcd95_00,11UPP,11U,95,2024,,,18
2015-11-01,11UPP_nlcd95_01,11UPP,11U,95,2024,,,19
2015-12-01,11ULP_nlcd24_00,11ULP,11U,24,2024,4.0,4.0,12
2015-12-01,11ULP_nlcd24_01,11ULP,11U,24,2024,,,7
2015-12-01,11UMP_nlcd24_00,11UMP,11U,24,2024,,,6
2015-12-01,11UMP_nlcd24_01,11UMP,11U,24,2024,,,4
2015-12-01,11UNP_nlcd24_00,11UNP,11U,24,2024,,,14
2015-12-01,11UNP_nlcd24_01,11UNP,11U,24,2024,,,13
2015-12-01,11UPP_nlcd24_00,11UPP,11U,24,2024,3.0,2.0,10
2015-12-01,11UPP_nlcd24_01,11UPP,11U,24,2024,,,9
2015-12-01,11ULP_nlcd31_00,11ULP,11U,31,2024,,,5
2015-12-01,11ULP_nlcd31_01,11ULP,11U,31,2024,,,7
2015-12-01,11UMP_nlcd31_00,11UMP,11U,31,2024,,,7
2015-12-01,11UMP_nlcd31_01,11UMP,11U,31,2024,,,6
2015-12-01,11UNP_nlcd31_00,11UNP,11U,31,2024,,,9
2015-12-01,11UNP_nlcd31_01,11UNP,11U,31,2024,,,9
2015-12-01,11UPP_nlcd31_00,11UPP,11U,31,2024,,,10
2015-12-01,11UPP_nlcd31_01,11UPP,11U,31,2024,,,10
2015-12-01,11ULP_nlcd41_00,11ULP,11U,41,2024,,,7
2015-12-01,11ULP_nlcd41_01,11ULP,11U,41,2024,,,8
2015-12-01,11UMP_nlcd41_00,11UMP,11U,41,2024,,,6
2015-12-01,11UMP_nlcd41_01,11UMP,11U,41,2024,,,5
2015-12-01,11UNP_nlcd41_00,11UNP,11U,41,2024,,,13
2015-12-01,11UNP_nlcd41_01,11UNP,11U,41,2024,,,13
2015-12-01,11UPP_nlcd41_00,11UPP,11U,41,2024,,,13
