date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,19TBK_nlcd43_00,19TBK,19T,43,2024,5.0,24.0,41
2015-10-01,19TCG_nlcd43_00,19TCG,19T,43,2024,4.0,56.0,50
2015-10-01,19TCG_nlcd43_01,19TCG,19T,43,2024,5.0,49.0,46
2015-10-01,19TCH_nlcd43_00,19TCH,19T,43,2024,5.0,53.0,50
2015-10-01,19TCH_nlcd43_01,19TCH,19T,43,2024,4.0,53.0,50
2015-10-01,19TCJ_nlcd43_00,19TCJ,19T,43,2024,5.0,45.0,41
2015-10-01,19TCJ_nlcd43_01,19TCJ,19T,43,2024,5.0,40.0,46
2015-10-01,19TCK_nlcd43_00,19TCK,19T,43,2024,4.0,34.0,37
2015-10-01,19TCK_nlcd43_01,19TCK,19T,43,2024,4.0,43.0,41
2015-10-01,19TDJ_nlcd43_00,19TDJ,19T,43,2024,4.0,43.0,45
2015-10-01,19TDJ_nlcd43_01,19TDJ,19T,43,2024,4.0,47.0,43
2015-10-01,19TDK_nlcd43_00,19TDK,19T,43,2024,4.0,33.0,40
2015-10-01,19TDK_nlcd43_01,19TDK,19T,43,2024,4.0,39.0,39
2015-10-01,19TDL_nlcd43_00,19TDL,19T,43,2024,4.0,38.0,35
2015-10-01,19TDL_nlcd43_01,19TDL,19T,43,2024,4.0,38.0,36
2015-10-01,19TDM_nlcd43_00,19TDM,19T,43,2024,4.0,43.0,34
2015-10-01,19TDM_nlcd43_01,19TDM,19T,43,2024,5.0,32.0,33
2015-10-01,19TEK_nlcd43_00,19TEK,19T,43,2024,4.0,43.0,38
2015-10-01,19TEK_nlcd43_01,19TEK,19T,43,2024,5.0,39.0,37
2015-10-01,19TEL_nlcd43_00,19TEL,19T,43,2024,4.0,39.0,39
2015-10-01,19TEL_nlcd43_01,19TEL,19T,43,2024,5.0,38.0,43
2015-10-01,19TEM_nlcd43_00,19TEM,19T,43,2024,4.0,34.0,29
2015-10-01,19TEM_nlcd43_01,19TEM,19T,43,2024,5.0,22.0,31
2015-10-01,19TFK_nlcd43_00,19TFK,19T,43,2024,4.0,30.0,36
2015-10-01,19TFK_nlcd43_01,19TFK,19T,43,2024,5.0,44.0,41
2015-10-01,19TBG_nlcd52_00,19TBG,19T,52,2024,5.0,49.0,53
2015-10-01,19TBH_nlcd52_00,19TBH,19T,52,2024,5.0,28.0,46
2015-10-01,19TBJ_nlcd52_00,19TBJ,19T,52,2024,4.0,34.0,38
2015-10-01,19TBK_nlcd52_00,19TBK,19T,52,2024,4.0,34.0,38
2015-10-01,19TCG_nlcd52_00,19TCG,19T,52,2024,6.0,36.0,46
2015-10-01,19TCG_nlcd52_01,19TCG,19T,52,2024,4.0,47.0,45
2015-10-01,19TCH_nlcd52_00,19TCH,19T,52,2024,4.0,47.0,47
2015-10-01,19TCH_nlcd52_01,19TCH,19T,52,2024,5.0,35.0,46
2015-10-01,19TCJ_nlcd52_00,19TCJ,19T,52,2024,4.0,51.0,47
2015-10-01,19TCJ_nlcd52_01,19TCJ,19T,52,2024,4.0,42.0,43
2015-10-01,19TCK_nlcd52_00,19TCK,19T,52,2024,5.0,29.0,34
2015-10-01,19TCK_nlcd52_01,19TCK,19T,52,2024,4.0,22.0,30
2015-10-01,19TDJ_nlcd52_00,19TDJ,19T,52,2024,4.0,15.0,44
2015-10-01,19TDJ_nlcd52_01,19TDJ,19T,52,2024,5.0,42.0,40
2015-10-01,19TDK_nlcd52_00,19TDK,19T,52,2024,4.0,43.0,44
2015-10-01,19TDK_nlcd52_01,19TDK,19T,52,2024,4.0,41.0,40
2015-10-01,19TDL_nlcd52_00,19TDL,19T,52,2024,4.0,39.0,37
2015-10-01,19TDL_nlcd52_01,19TDL,19T,52,2024,4.0,37.0,37
2015-10-01,19TDM_nlcd52_00,19TDM,19T,52,2024,5.0,29.0,28
2015-10-01,19TDM_nlcd52_01,19TDM,19T,52,2024,5.0,29.0,29
2015-10-01,19TEK_nlcd52_00,19TEK,19T,52,2024,4.0,24.0,39
2015-10-01,19TEK_nlcd52_01,19TEK,19T,52,2024,4.0,33.0,37
2015-10-01,19TEL_nlcd52_00,19TEL,19T,52,2024,5.0,32.0,40
2015-10-01,19TEL_nlcd52_01,19TEL,19T,52,2024,4.0,37.0,37
2015-10-01,19TEM_nlcd52_00,19TEM,19T,52,2024,4.0,35.0,33
2015-10-01,19TEM_nlcd52_01,19TEM,19T,52,2024,4.0,35.0,35
2015-10-01,19TFK_nlcd52_00,19TFK,19T,52,2024,5.0,23.0,35
2015-10-01,19TFK_nlcd52_01,19TFK,19T,52,2024,6.0,27.0,41
2015-10-01,19TBG_nlcd71_00,19TBG,19T,71,2024,5.0,46.0,52
2015-10-01,19TBH_nlcd71_00,19TBH,19T,71,2024,5.0,43.0,45
2015-10-01,19TBJ_nlcd71_00,19TBJ,19T,71,2024,4.0,44.0,42
2015-10-01,19TBK_nlcd71_00,19TBK,19T,71,2024,,,36
2015-10-01,19TCG_nlcd71_00,19TCG,19T,71,2024,6.0,34.0,44
2015-10-01,19TCG_nlcd71_01,19TCG,19T,71,2024,4.0,26.0,44
2015-10-01,19TCH_nlcd71_00,19TCH,19T,71,2024,4.0,53.0,46
2015-10-01,19TCH_nlcd71_01,19TCH,19T,71,2024,6.0,41.0,47
2015-10-01,19TCJ_nlcd71_00,19TCJ,19T,71,2024,5.0,35.0,40
2015-10-01,19TCJ_nlcd71_01,19TCJ,19T,71,2024,5.0,50.0,49
2015-10-01,19TCK_nlcd71_00,19TCK,19T,71,2024,5.0,28.0,36
2015-10-01,19TCK_nlcd71_01,19TCK,19T,71,2024,5.0,37.0,41
2015-10-01,19TDJ_nlcd71_00,19TDJ,19T,71,2024,4.0,44.0,42
2015-10-01,19TDJ_nlcd71_01,19TDJ,19T,71,2024,4.0,44.0,44
2015-10-01,19TDK_nlcd71_00,19TDK,19T,71,2024,5.0,38.0,44
2015-10-01,19TDK_nlcd71_01,19TDK,19T,71,2024,5.0,46.0,43
2015-10-01,19TDL_nlcd71_00,19TDL,19T,71,2024,4.0,36.0,38
2015-10-01,19TDL_nlcd71_01,19TDL,19T,71,2024,5.0,40.0,37
2015-10-01,19TDM_nlcd71_00,19TDM,19T,71,2024,5.0,33.0,34
2015-10-01,19TDM_nlcd71_01,19TDM,19T,71,2024,5.0,37.0,32
2015-10-01,19TEK_nlcd71_00,19TEK,19T,71,2024,4.0,39.0,38
2015-10-01,19TEK_nlcd71_01,19TEK,19T,71,2024,5.0,41.0,39
2015-10-01,19TEL_nlcd71_00,19TEL,19T,71,2024,5.0,42.0,34
2015-10-01,19TEL_nlcd71_01,19TEL,19T,71,2024,4.0,38.0,35
2015-10-01,19TEM_nlcd71_00,19TEM,19T,71,2024,4.0,42.0,34
2015-10-01,19TEM_nlcd71_01,19TEM,19T,71,2024,4.0,37.0,33
2015-10-01,19TFK_nlcd71_00,19TFK,19T,71,2024,5.0,34.0,31
2015-10-01,19TFK_nlcd71_01,19TFK,19T,71,2024,6.0,28.0,37
2015-10-01,19TBG_nlcd81_00,19TBG,19T,81,2024,5.0,37.0,54
2015-10-01,19TBH_nlcd81_00,19TBH,19T,81,2024,4.0,42.0,49
2015-10-01,19TBJ_nlcd81_00,19TBJ,19T,81,2024,4.0,39.0,43
2015-10-01,19TBK_nlcd81_00,19TBK,19T,81,2024,6.0,26.0,39
2015-10-01,19TCG_nlcd81_00,19TCG,19T,81,2024,4.0,57.0,52
2015-10-01,19TCG_nlcd81_01,19TCG,19T,81,2024,5.0,43.0,49
2015-10-01,19TCH_nlcd81_00,19TCH,19T,81,2024,4.0,30.0,46
2015-10-01,19TCH_nlcd81_01,19TCH,19T,81,2024,5.0,46.0,49
2015-10-01,19TCJ_nlcd81_00,19TCJ,19T,81,2024,4.0,42.0,44
2015-10-01,19TCJ_nlcd81_01,19TCJ,19T,81,2024,6.0,43.0,50
2015-10-01,19TCK_nlcd81_00,19TCK,19T,81,2024,5.0,36.0,42
2015-10-01,19TCK_nlcd81_01,19TCK,19T,81,2024,4.0,29.0,36
2015-10-01,19TDJ_nlcd81_00,19TDJ,19T,81,2024,6.0,41.0,44
2015-10-01,19TDJ_nlcd81_01,19TDJ,19T,81,2024,4.0,40.0,43
2015-10-01,19TDK_nlcd81_00,19TDK,19T,81,2024,5.0,42.0,44
2015-10-01,19TDK_nlcd81_01,19TDK,19T,81,2024,6.0,40.0,43
2015-10-01,19TDL_nlcd81_00,19TDL,19T,81,2024,6.0,31.0,39
2015-10-01,19TDL_nlcd81_01,19TDL,19T,81,2024,6.0,35.0,39
2015-10-01,19TDM_nlcd81_00,19TDM,19T,81,2024,4.0,34.0,28
2015-10-01,19TDM_nlcd81_01,19TDM,19T,81,2024,4.0,26.0,28
2015-10-01,19TEK_nlcd81_00,19TEK,19T,81,2024,6.0,33.0,38
2015-10-01,19TEK_nlcd81_01,19TEK,19T,81,2024,6.0,36.0,39
2015-10-01,19TEL_nlcd81_00,19TEL,19T,81,2024,6.0,30.0,39
2015-10-01,19TEL_nlcd81_01,19TEL,19T,81,2024,6.0,30.0,35
2015-10-01,19TEM_nlcd81_00,19TEM,19T,81,2024,5.0,34.0,30
2015-10-01,19TEM_nlcd81_01,19TEM,19T,81,2024,4.0,31.0,32
2015-10-01,19TFK_nlcd81_00,19TFK,19T,81,2024,5.0,31.0,31
2015-10-01,19TBG_nlcd82_00,19TBG,19T,82,2024,4.0,21.0,55
2015-10-01,19TBH_nlcd82_00,19TBH,19T,82,2024,6.0,26.0,51
2015-10-01,19TBJ_nlcd82_00,19TBJ,19T,82,2024,6.0,34.0,45
2015-10-01,19TBK_nlcd82_00,19TBK,19T,82,2024,,,39
2015-10-01,19TCG_nlcd82_00,19TCG,19T,82,2024,6.0,39.0,44
